drug,ipf_pearson,ipf_cmap,ra_pearson,ra_cmap
cilomilast,0.009165057584288162,0.0,0.005314345043693095,-0.21934589193348014
cilostazol,-0.012045180881799901,0.08912561562098506,-0.04585839541188523,0.0
cimetidine,-0.014438235665748757,-0.07711032017673602,-0.08367626007635011,0.0
cinaciguat,0.009851039206592187,0.0,-0.006973339854877689,0.0
cinepazide,-0.039832202609826735,0.09069385533634686,-0.027355313493771263,-0.2621173093456971
cinnarizine,-0.03432145128761811,0.0,-0.00833667856660475,-0.20693901563871003
cinoxacin,-0.014745365801101983,0.0,-0.014134674020701649,-0.32120092600475264
ciprofloxacin,-0.055790104792816285,0.11214510438052189,-0.023376747600081883,-0.38809456723758284
cisapride,-0.02420412090909333,0.0,0.027783626953414527,-0.26979962804835156
citalopram,-0.08697147266788854,0.15410409976841558,0.020123913293129344,-0.18316781630811826
cladribine,-0.04473218987527488,0.0,0.013639226273731368,0.0
clarithromycin,-0.08429576771841489,0.13013963151272095,0.006900335647295388,0.0
clemizole,-0.05416538682337903,0.0,-0.04501030180999334,-0.2352523963610593
clenbuterol,-0.11670662204019056,0.1868097560212531,-0.0008164565246197132,0.0
climbazole,-0.005854230187279356,0.0,-0.029039804081435958,0.3169303220105921
clinafloxacin,-0.07704686149889149,0.16104505933410906,-0.0037426833765636137,-0.2590825519331474
clindamycin,-0.04876102189245733,0.10215681131812625,-0.019207076164442352,0.19028179111303734
clinofibrate,-0.046785018760393836,0.08763160772438608,0.015826772856155885,-0.3500293345430792
clioquinol,-0.05488969843602994,0.12012517338244649,-0.02326046981618512,0.0
clobetasol,-0.017388145341139718,0.0,0.00782041381919463,-0.2756596670579793
clofarabine,-0.04593171285683625,0.0,0.034248183299354154,-0.23661445515854282
clofazimine,0.02747847416474438,0.0,0.011022725369664433,0.1495080488700402
clofibrate,-0.03350939741628434,0.11853285825665802,-0.07272321005139294,0.18456960310103546
clofibric-acid,-0.013453040476265376,0.09805816921636176,0.08547316052346844,0.0
clofoctol,-0.019455391266513168,0.0,0.021024032768587463,-0.324431749147726
clomethiazole,0.003951931335032164,0.0,-0.019939980227831604,0.22743353203917238
clomifene,0.0394513215619788,-0.09647547872269811,-0.03920625957248961,-0.21299135531514346
clomipramine,0.007576510886444399,0.0,-0.022500114358118682,-0.29012607526305356
clonazepam,0.05124404536675003,-0.1469269343870503,0.0015513018253102153,-0.3082319323736017
clonidine,0.049104125082106174,-0.13254374222444448,-0.01026482898655229,0.0
closantel,-0.017437128593094067,0.0,-0.009054539632353358,-0.3330282115417864
clotrimazole,-0.037540674297923404,0.12600220495830616,0.05853023120690986,0.0
clozapine,-0.007484724749958849,0.07295618936105906,0.0010930896013740176,0.2772713856362726
cobicistat,-0.005291485948654525,0.0,-0.02930288650394704,-0.21797219917988908
cobimetinib,0.050752770525787076,-0.11176853938295525,-0.027791060537620267,0.0
colchicine,0.0035053017859383645,0.0,0.04698911973992168,-0.3214705786623798
colforsin-daproate,-0.059973448673862464,0.12419389355629902,0.03316177948414982,0.0
combretastatin-A-4,0.006486418910381915,0.0,0.07319750215701352,0.0
compound e,0.0016590405044045618,0.0,0.00727921210669233,0.2581544369490517
conivaptan,0.011371058116036793,0.0,0.015593651848354024,0.0
cordycepin,0.02078167508211848,-0.06658133046393061,-0.05441804804952273,-0.20782607499645894
cpi-169,-0.0412084486335527,0.09446663006282474,0.07316702116119836,-0.26531338126752035
crizotinib,0.020636914673466268,0.0,0.021762985910569892,0.0
cromoglicic-acid,-0.09176281289869397,0.18630250800749476,0.0005534727998877164,-0.17887321185438043
curcumin,-0.006331405929470704,0.0,-0.013554611166288163,0.20192247094275523
cutamesine,-0.03760464574215867,0.0,-0.0074126431009565105,-0.25917023972048836
cyanocobalamin,-0.05209978233090456,0.0,-0.014540100626392254,0.0
cyclizine,0.003756704059995602,0.0,0.01793772736495548,0.0
cyclobenzaprine,-0.018918295293109136,0.10476702300720225,-0.022591280190544627,0.0
cyclosporin-a,-0.04013129480465289,0.0,0.01144710176905285,0.20383959693574177
cyproheptadine,-0.023540994700644746,0.09230388077531196,0.005906913934887987,-0.23381433539545143
cyproterone-acetate,-0.023349919548861866,0.0,-0.0027094450245867736,0.0
cytarabine,0.012123559202759001,0.0,-0.08998562070939141,0.0
cytisine,-0.06791824207920268,0.1367862192082515,-0.011105016196470448,0.2134823398331373
cytochalasin-b,0.0014643490673040677,-0.0903711283375022,-0.03895277461519428,0.33976046233558227
dabigatran-etexilate,-0.060678649568058365,0.10728875219028793,0.04301457510191538,-0.18406999464891405
dabrafenib,0.007931817928820466,0.0,-0.008642280134884411,0.0
dacarbazine,-0.08250064390817236,0.1631641780069855,-0.07491733658467864,0.0
dacinostat,0.09572098210756881,-0.14217133719346228,-0.009773731298711764,0.0
dacomitinib,0.07169064133789016,-0.10040040025647626,0.0011483684322491047,0.0
dalfampridine,-0.03996862743174117,0.10036571327941732,-0.017290281096275367,-0.2752725291962745
daminozide,-0.0686293227948702,0.16232617348401215,0.03697965083080126,-0.18396587919354718
danazol,-0.05815259722726903,0.13950130744718053,0.008703926819499384,-0.23276577685421396
danegaptide,-0.02606203708337548,0.0,-0.08656436558127341,0.0
dantrolene,-0.041679855007148874,0.09576156693791271,-0.031224238712052026,0.0
danusertib,0.03226359760281216,0.0,0.0374228695408302,0.23568162282625923
dapagliflozin,-0.010091418751714374,0.1250058957172313,-0.01678183929649422,0.0
dapivirine,-0.0635369372285524,0.0,0.04165337946977908,-0.3235218129073063
dapsone,-0.018252616313270433,0.11107466206843311,0.04484900697709455,0.0
darapladib,0.05292560892628893,-0.13141790585679253,0.06680213790097006,-0.2229943586229302
darifenacin,-0.009599575061705053,0.0,-0.02287566246560176,-0.2320047922480722
darunavir,-0.058518898864101616,0.1110497462917289,-0.04458514304415902,-0.21984661334294553
dasabuvir,-0.030217163639793737,0.0,-0.0663887070200134,0.25108668086154895
dasatinib,0.08113776024604175,-0.10857040502433804,-0.01967270078574632,0.0
daunorubicin,-0.02471810919088061,0.0,0.003947990350364666,0.0
dazmegrel,-0.060127784830832476,0.1150552039752512,0.0033977576053020905,-0.2990222639842849
dazoxiben,-0.060519984156905696,0.1342076034481378,0.0035597945462519276,0.0
decitabine,-0.025985472340980257,0.07290631303858527,-0.022513251166474273,0.17515210254650596
defactinib,-0.0004905690230060093,0.0,-0.061374824368020574,0.22461488194854595
deferasirox,-0.04533969811486809,0.08022516291881375,0.04689315042557403,0.0
deferiprone,-0.054316387379645635,0.0,-0.0169311331480769,-0.2692970302211739
deforolimus,-0.07030170237558891,0.11775588608472293,-0.0130270985807391,0.2523405993446761
dehydroepiandrosterone,-0.07268612478121594,0.1467081107346681,-0.030518890998055125,0.0
delanzomib,-0.0014261153769523853,0.0,-0.004283672063786862,-0.15822370772775923
delivert,0.014633178317718886,0.09448138822935837,-0.033205338638449815,0.0
deoxycholic-acid,-0.03752792436340036,0.09039566462667437,0.007481162322170543,0.0
dequalinium,-0.023800806385710107,0.12706280641849918,-0.01654071639898035,-0.16472850597019384
desmopressin-acetate,-0.029083323163898785,0.07222770295799374,-0.008304977400423037,0.0
desoxypeganine,0.0033899481030548384,-0.09648594338871644,0.0156786706415407,-0.3112950619692736
desvenlafaxine,-0.0519900360473406,0.11966256339255506,-0.014856049415410005,-0.19412740455981
dexamethasone,0.0012672696810993524,0.1023287188005267,0.035821170119496995,-0.26508472459578186
dexamethasone-acetate,-0.06032130510691361,0.10638129905904196,-0.017259045350536736,0.0
dexfenfluramine,-0.05442272019900368,0.14081305083586138,-0.00012739000781330793,0.0
dexloxiglumide,-0.027646060452930523,0.10159732624577289,0.007167373948199279,0.0
dexniguldipine,0.009947385653451466,0.0,-0.056258799255075494,0.1272713393829529
dextromethorphan,-0.03375678540771218,0.10995109711267355,-0.00013015434547834542,0.0
diacerein,-0.0540826094621968,0.0,0.055434428018250194,-0.2007625630682625
diazepam,-0.04469927744487661,0.12843614462399788,0.012892446765523348,-0.2661176388338471
diazoxide,0.019138235151339188,-0.10475050563086963,0.04347661902764974,0.0
diclofenac,-0.082838460310904,0.1357167992831943,0.029705052853136606,-0.23787191052406842
diclofensine,-0.012927231615612373,0.0,-0.02463494750888288,-0.23413375292220484
dicloxacillin,-0.026528423845302018,0.0,-0.02963988847923084,-0.2076688042433867
dicoumarol,-0.02259259046862851,0.0,-0.05126922410714564,0.0
dideoxyadenosine,-0.03802107460474541,0.1222804986562434,-0.03409516949807109,-0.25695945396418923
dienogest,-0.04846026833846127,0.10872276514547274,0.09058918256105385,0.15734109295142334
diethylcarbamazine,-0.047727970565746555,0.1300170415890798,-0.038027967973065645,-0.2765380870230705
diethylstilbestrol,-0.10804471033754305,0.1708141778517736,-0.05893215394997978,0.19069084696610156
diflunisal,-0.030737329361362104,0.0,-0.005941835831581707,0.0
digoxin,-0.052961336721724414,0.11146859287633082,0.062233880389396215,-0.2554317119814554
dihydroergocristine,-0.004961081047797243,0.0,0.02782850764240647,0.0
dihydroergotamine,-0.0782414498386649,0.14898817968633782,0.002398004260495922,0.0
dilazep,-0.002731391008548851,0.0,-0.05603468446023931,0.25536903509955855
diltiazem,-0.03824944400091118,0.0,-0.05664076649503892,0.0
dimesna,-0.020507272631627094,0.0,0.02212872605403394,0.16700221749393035
dimethyl-fumarate,-0.007016574972451359,0.0,0.0048464069243317745,0.17120640426946127
diminazene-aceturate,-0.037285255201197146,0.14812233237988268,-0.017819718978966878,0.0
dinaciclib,-0.049112665296573446,0.10024120061894604,-0.020917634803920143,0.0
dinoprost,-0.02305913175630781,0.06843192900063806,0.02880279502197034,0.3017799527961015
diosmin,-0.05263975277470657,0.09798759955305936,0.009202210777844545,-0.27112171319743705
diphenidol,-0.005502139012846696,0.06612724775480204,-0.004185919973613837,-0.2515263489991717
diphenylpyraline,-0.02253452897571231,0.0,-0.036399518927970234,0.0
dipraglurant,-0.031241388942625094,0.08620547330572623,-0.044817771502795256,0.0
dipyridamole,0.02418706508688377,0.0,0.02564885324738447,0.24388001427095884
disopyramide,-0.03524310812809098,0.08143827842186771,-0.03997683255730185,-0.1585457816955257
disulfiram,-0.0415544484326458,0.10250962966527169,-0.0015302969434883855,-0.3049533326563441
docetaxel,0.02046243620917325,-0.06786867329828994,0.03170173518129806,-0.2514238376408172
dofequidar,-0.018791167358336407,0.09091697383422699,-0.012678372580592392,0.0
dolasetron,-0.0731372179018654,0.14149964257196138,-0.04000518438758713,-0.29537531994831484
dolastatin-10,0.009695323397674515,0.0,0.06737841221507858,0.0
dolutegravir,0.007194730301184951,0.0,-0.0035658666568002626,0.0
donepezil,-0.030478648803928404,0.0,-0.03624491963576731,0.0
donitriptan,-0.0033479713254456977,0.0,-0.062958241859643,0.0
dopamine,-0.05021399421846178,0.0,-0.0583565606913138,0.0
doramapimod,-0.09004741389245498,0.1497682381875886,-0.027000130783466473,0.21307762047171735
dorzolamide,-0.03340755247427655,0.0,0.0016147849005585376,-0.20113008256863668
dosulepin,-0.016734571060796316,0.0,-0.004860454133577675,-0.15909404418704037
dovitinib,0.04227550741310847,0.0,-0.04593214994570011,0.18459185403016085
doxapram,-0.0175793659410615,0.0,-0.05729981376668865,0.0
doxazosin,0.003995037187156866,0.0,0.00023265440274672632,0.0
doxepin,-0.060977405811970996,0.0,-0.034116218800708975,-0.1921153487150176
doxifluridine,-0.040785606738293234,0.0,-0.010825529680305864,-0.22660860039465563
doxofylline,0.01738055014112873,0.0,-0.009074887973321483,-0.27154693782987427
doxorubicin,-0.028029654760610773,0.0,-0.012536262104580973,0.0
doxycycline,-0.08725619828404693,0.12973576646660054,-0.00020727999814528506,-0.2524760449320239
dronedarone,0.0018797851770831282,0.0,0.020484290942516793,0.2006104027179729
droperidol,-0.06777212124551356,0.11157747166834153,-0.01321977551180418,-0.30288179033380314
drospirenone,-0.023099260421031945,0.0,-0.031148202082697456,0.0
duloxetine,-0.01719632721009997,0.0,-0.027289699558598744,0.0
dutasteride,-0.0285963973607069,0.07412676354652062,-0.0005089453975420104,0.0
ebselen,-0.010108892738408893,0.0,0.02174596419447233,0.0
ecabet,-0.042586256392697405,0.0,-0.010930319144967,-0.2932428559404745
econazole,-0.05184841747423194,0.09249050468815107,-0.0017453883756538117,-0.14361231962035925
edoxaban,-0.03484698118031719,0.10495889993730408,-0.005442849510416554,0.1424125008493768
edoxudine,-0.07573151857087587,0.12375262807981052,-0.009409419678899175,0.1651679568710307
efaproxiral,-0.039505749282589,0.09735389670399701,0.020388223880774076,0.0
efatutazone,0.04805297405856015,-0.107301152000316,-0.003912018331012329,0.0
efavirenz,-0.0032230569855241924,0.0,0.004149643831763372,0.0
eflornithine,-0.07430294624500074,0.10419827975311885,0.020999193044635427,-0.3160050166023757
elacridar,-0.004534540265304352,-0.07762495475307257,-0.009625231882146371,0.0
elesclomol,0.0003169039656389567,0.0,-0.026411405406292852,-0.27209498153994205
ellagic-acid,-0.002918685037593631,0.0,-0.012502686559855382,0.0
elvitegravir,-0.004962429773631884,0.0,-0.04605247214262622,-0.3225855935471328
emedastine,-0.021689300778540203,0.0,-0.0569522305375,0.0
empagliflozin,-0.03118618601517986,0.09877928358813094,0.0011888651729464604,-0.18541462916229698
emtricitabine,-0.026683673470866143,0.10882313382020775,-0.016066918835944154,0.29164121728429393
enalapril,-0.09895656880639216,0.13360552892797206,0.01198047071078295,0.0
enoxacin,-0.025065340474067388,0.0,0.01661823622727926,0.0
enoxolone,-0.008933298863602498,-0.0964788248394178,-0.035830363540645116,-0.18312109403008814
enprofylline,-0.05604914208319112,0.12895974414465577,-0.030753978462979968,0.0
entecavir,-0.05247633915829931,0.15041618162175666,0.03805382599099869,0.18208503237310109
entinostat,-9.715684066292495e-05,0.0,0.0032371962030118898,0.0
enzalutamide,-0.05011604920097812,0.12884303923576676,0.0419695765114346,-0.1927613945163657
enzastaurin,-0.056236105846056546,0.10597152689137675,-0.027450153366818386,0.0
eperezolid,-0.0033132716375415374,0.0,-0.012399030789208556,-0.1470439543899805
epigallocatechin-gallate-(-),-0.09218054081544756,0.15514516555928248,0.02081009834312257,-0.18207322761302303
epinastine,-0.011650865344506088,0.0,-0.011234438106709273,-0.2515087838267037
epinephrine,-0.031583664705652444,0.06357145303900719,-0.08120660673280893,0.23002007138917668
epirizole,0.00019775253335736726,0.0,-0.06709068523829657,0.20236408904339953
epirubicin,-0.0485438670727988,0.0,0.022177402718976804,0.0
epitiostanol,0.02214472168450001,-0.07898389510309874,0.02042754053881369,-0.2920885807135977
eplerenone,-0.037008807156098396,0.10895820556175514,-0.017894986471037995,-0.2191531239913469
epothilone-b,0.004072788755836108,0.0,0.048276854796755,0.0
eptifibatide,-0.03222350893202551,0.13231368494186704,0.03629754629255708,-0.27461491079555245
epz-5676,-0.024285293614673003,0.10306895274494862,0.04616213350746833,-0.3713353768223012
epz004777,-0.023058870845661546,0.0,0.029777498640264223,0.0
equol,-0.0477084754921638,0.07063770927153619,-0.05039544270373368,0.0
ercalcitriol,-0.03432274334359659,0.08611072814244622,0.033734078166476125,-0.21312484555402586
erlotinib,-0.01038438799469972,0.09384040646186737,-0.05198934369625987,0.0
erteberel,-0.020705657306786123,0.0896841814784715,0.06390187882965076,0.0
erythromycin,-0.03232627198893689,0.15009252203566548,-0.04449643997021387,-0.24137305580413962
erythromycin-ethylsuccinate,-0.06725390721191749,0.11380098918701312,-0.044764481880555006,0.0
escitalopram,-0.046544478955524285,0.08410776929258323,0.04528790576355539,-0.19925727246748365
esculin,-0.042103608887100026,0.0,0.002991197691815655,-0.29064358599281487
esmolol,-0.04300529085281844,0.11013777130868638,-0.02476672211006112,0.0
estradiol,-0.031501948686947986,0.08970146148630992,0.012663635782154863,0.0
estramustine,-0.06451646635592946,0.12172176186491357,0.020145619926869873,-0.22542544082744848
estramustine-phosphate,-0.01830952960748873,0.09831347669166478,-0.025325783247064273,0.0
estriol,-0.009544368422382012,0.0,-0.03882148268170797,0.27295706383275087
estrone,-0.0612183949422624,0.1326216801843011,0.01657020649533616,-0.30901707567913483
etacrynic-acid,-0.04099457258091447,0.09653253921649282,-0.004566777422615062,-0.2501829944563445
etanidazole,-0.07504681193616464,0.10915148905770447,0.010411011496271614,-0.25558983540460545
etazolate,0.010030414349923604,0.0,-0.05716289764127154,0.2871827845167826
ethinyl-estradiol,-0.033562217740913586,0.08345706671098965,0.03242292325622632,0.0
ethylenediaminetetraacetic-acid,-0.035807639123369504,0.11077555306575526,0.05391043677500847,0.0
etizolam,-0.04856160344139148,0.10449621333572254,-0.026483589692050783,0.0
etodolac,0.005617595819980124,0.0,0.0034287681409506626,0.0
etofenamate,-0.03067735607312098,0.09210590850409806,0.03883697212751773,0.20889529806659377
etofylline-clofibrate,-0.011847936796096224,0.09140294358119827,-0.012746825371558825,-0.18796732062330085
etomidate,-0.015694407724132085,0.0,-0.023599118268903818,0.0
etomoxir,-0.01831864244838159,0.11034140636174605,0.02045642218319344,-0.2948868253849274
etoposide,-0.02236686648264969,0.0,-0.040389503033955804,0.0
etoricoxib,-0.06718374853672224,0.10838315004171716,-0.041189908188321016,0.14455953551708312
etravirine,-0.03836623336954782,0.07831314382905116,0.000520076681738916,0.0
eugenol,-0.056002671204738064,0.12225130435212264,-0.0530877724312992,-0.37827916980839305
everolimus,-0.05562509976660091,0.09279154961959725,0.018061596252890288,-0.266938426953625
exalamide,-0.05054440358122584,0.13523774903519464,0.02462197769365658,-0.2412767054636725
exemestane,-0.0435304441800067,0.09774901294254182,0.015927453916662476,0.0
exherin,-0.051067985719998765,0.12670243867890635,-0.05629084282312243,-0.17781377992795544
exifone,-0.02471963245698644,0.0,-0.0021657247856991155,0.0
fadrozole,-0.032931960468502317,0.0,-0.09350784917358518,0.17586406222874315
famciclovir,0.03829868020839232,-0.10890407311020314,0.03850179018393465,0.0
famotidine,-0.032859879526145136,0.10284014336750044,0.058702315200936925,-0.2969034416976417
faropenem,0.01300338889554821,-0.09327941939119747,-0.05561045010591575,0.1502698300867511
fasudil,-0.0731712422720748,0.1441710778531598,-0.04941885777810002,-0.20311791928169115
favipiravir,-0.029484204408326387,0.0,-0.047414280610732655,-0.22501831901339703
fdcyd,-0.03174607447650877,0.0,0.030160464903340234,0.19237593141906867
febuxostat,-0.037698555320900905,0.12906211486899472,0.01053221324489594,-0.26729296041353556
felbamate,-0.04593748091819741,0.12879501913149305,-0.0028409288274288485,-0.26582435098361606
felbinac,0.01773459262553298,-0.0905585488839381,-0.026737927913445612,0.0
felodipine,-0.04205242963973374,0.0,0.017492072773423628,0.0
fenobam,-0.07184703729823427,0.11112446096664558,-0.037052576489259414,0.23218780879119905
fenoldopam,-0.023845412621221106,0.0,-0.06928153243790663,-0.2510771019179566
fenoterol,-0.07339901970693936,0.10133994196623805,0.0035956513838950876,-0.19476275002471152
fentiazac,-0.06407421313324939,0.1714472828461336,0.03191002147190278,0.0
fenticonazole,0.03055892156466083,-0.10413212553888618,-0.06972956580797955,0.15937015764815998
fexofenadine,-0.03242390117085555,0.0784877745264731,-0.026128717975088055,0.0
fiacitabine,-0.05412451324573776,0.1392033942298967,-0.06353942342452316,0.24021328054131932
fidarestat,-0.04290913809745381,0.10128659587315433,-0.046747536704824795,0.0
fidaxomicin,-0.030641793315247263,0.0,-0.0645295846571419,-0.19161123471302505
filgotinib,-0.0173482911583429,0.0,0.03617431983088719,-0.28648439688187266
finasteride,-0.0025590316555016267,-0.08688479739405963,0.055673656283695055,0.25088724178361876
fingolimod,-0.018885540004074292,0.0,-0.02872187808328849,-0.1982877282774363
fipronil,-0.05746145978069109,0.0,-0.036316333676337166,0.0
firategrast,-0.043689092205022824,0.09308834362217973,-0.027845581631696942,0.0
flavoxate,-0.015727776798945606,0.10100182692798707,-0.0006499180105367146,-0.1837891073992472
flecainide,-0.037870831473517025,0.08917452389308589,0.03864464222983375,0.0
floxuridine,-0.027471589833835946,0.0,0.03586560025782068,-0.19251200234598578
fluconazole,0.008003515139734697,-0.1067448034654844,-0.06926625455952244,0.0
fludarabine-phosphate,-0.07332629354437475,0.10810020626147693,0.008977386748428769,0.0
fludroxycortide,-0.01671688254416165,0.0,0.022871271486937347,-0.23445722814959855
flumatinib,0.03272793114274824,0.0,-0.07458090474453204,0.2856879776600759
flumazenil,-0.05914217375955488,0.12046899525078694,-0.026128343163089887,-0.2651081239476244
fluocinolone-acetonide,0.0030051808183636846,0.0,-0.032060404517497317,0.0
fluorometholone,-0.020915037125012696,0.0,0.052741520130654695,-0.341722741271543
fluorouracil,-0.07148656228391442,0.11606484568826704,0.00792103538729301,0.0
fluoxetine,0.034684908469188425,0.0,0.007819264556483976,0.19664448356017739
fluphenazine,-0.027326134933156724,0.0,-0.0007842477984398335,0.0
fluspirilene,0.10648028935895118,-0.15953475850341933,-0.04265445766137404,-0.2985977242573101
flutamide,-0.06450620240283154,0.12099939731740422,0.028357245266210664,-0.30371964264763435
fluticasone-propionate,-0.012884191083502703,0.0,0.03717795561868861,0.0
flutrimazole,-0.07619887373838936,0.14875331560223376,0.011535345280466024,-0.23058762051059895
fluvoxamine,-0.025464644195510637,0.0,-0.0007778328700518977,-0.21678781345567025
folic-acid,-0.04239365652943795,0.09107731428671921,0.0027222639955945898,0.1793198460703488
fomepizole,-0.06146463667333079,0.11431715429772529,-0.025467428895803442,0.21368589695624213
fomocaine,0.05822399588799854,-0.10669681973651557,0.03325790004846653,0.0
foretinib,0.02936680846765973,0.0,-0.01724637069909624,0.0
formestane,-0.0203662421598997,0.10344227229854139,-0.03693387423205031,0.2821709642777201
formoterol,-0.05687673887527321,0.09099049604432667,-0.017819476200803788,0.0
forskolin,-0.061664855912405434,0.11035852420197968,-0.012080371036759985,0.0
fosfomycin,-0.02634473479316644,0.074922453613773,-0.0024304632995049043,-0.1739216841326649
fosinopril,-0.054086778527327545,0.10684810853586817,-0.0018001049859422567,-0.22020340699479618
fostamatinib,-0.0829410227793501,0.13174624810400576,0.002864474218603908,0.0
ftorafur,-0.015429798154175608,0.10486823205131174,-0.021348427138479134,-0.15485579337556943
fulvestrant,-0.019708894480888993,0.0,-0.022064405044751177,0.17001653917992582
furosemide,-0.03679985750971172,0.10228001922131728,-0.041764245942043705,-0.1684837552574292
fusidic-acid,-0.0436619685101858,0.08497197254189713,-0.016553946705689312,0.0
gabapentin,0.004485195703422035,-0.06453879302097441,-0.05651282207442537,0.22522477800857277
gaboxadol,-0.038950775765639045,0.0,-0.04073634330381771,-0.18912848182527403
galeterone,-0.011436940035424668,0.0,0.057982424005557504,-0.190145494752533
gallopamil,0.04709044319759567,-0.10620080363112872,-0.0025886460055625977,-0.14318249326890128
ganaxolone,-0.04342138963216227,0.0,-0.01791558152475369,-0.26629237100652536
ganciclovir,-0.006628228787753682,0.0,0.02690855631719399,-0.2617758915606372
ganetespib,0.051703632478523096,-0.15449925936511272,0.02209507515523397,0.18333823948747185
garcinol,-0.08224102185329114,0.12617586996590485,-0.05258658154369331,-0.12963640737397072
gatifloxacin,-0.028879633857740578,0.1007099898189556,-0.01950109476991219,0.2376450032699945
gefitinib,0.011796325284292699,0.0,-0.05638386380706451,0.0
geldanamycin,0.05627925969842413,-0.09376909879463202,-0.007416440223688994,0.2867397381656468
gemcitabine,-0.07981152945366878,0.1615931629540305,-0.0007174331198061605,0.0
gemfibrozil,-0.025982469454911297,0.08563577956013574,-0.1166425497490206,0.24872225752688204
gemifloxacin,0.005844181509588874,0.0,-0.026779879347304587,-0.2871076102181003
genistein,-0.0920277212563518,0.12820748121545134,0.021691243554288395,0.0
genz-644282,0.014101242674412373,-0.08992549785345375,-0.013764227771694696,0.0
gestrinone,-0.024862526470137206,0.0,-0.020398661621669634,0.18548859511981913
gimeracil,-0.02803864028255409,0.08223440090769542,-0.0998196358759276,0.22396319992022823
ginkgetin,-0.04009906303158186,0.09645356030984006,0.026823727197463208,-0.2643798479815488
ginkgolide-b,-0.06425813792486264,0.0,-0.03949408445056239,-0.25894562078183314
glafenine,-0.033886234856598176,0.0,0.0021456130438420287,0.0
glasdegib,-0.079096118125904,0.1189673568414196,-0.009440856442270681,0.2337108299798995
glibenclamide,-0.01876894466667489,0.05059058179987738,0.006688785613082242,-0.2099395840622012
gliclazide,-0.015407360012198239,0.0,0.004562660032771113,0.0
glimepiride,-0.0494023195626484,0.1438029828436257,-0.0027396210475171385,-0.15116339970669765
glipizide,-0.04409206721976373,0.0795854992963033,-0.011256632999204515,-0.19445405209051658
gliquidone,-0.009695684197861102,0.0618096143222855,0.07483938730804243,0.0
glycitein,-0.045727955269883255,0.07429785306262686,-0.018807689004218673,-0.20222190217206837
glycopyrrolate,-0.05518786432533873,0.0,-0.006629926427274267,0.1897242712443184
golvatinib,-0.007231752108786233,0.0,-0.05348041790752396,0.0
goserelin-acetate,-0.07916648102919381,0.12049131895521537,0.012780978481199802,-0.2756844596191822
granisetron,-0.052257482739553565,0.09434874963150292,-0.09076121058346637,0.20707519470576474
grazoprevir,-0.0043632770866148364,0.104381830660453,-0.04417050895108052,0.3083689744118564
griseofulvin,-0.054034980216706587,0.0,0.07234553059441064,0.0
gsk126,0.013608790932651597,-0.08187901122315197,0.01435009230108352,0.0
guanaben-acetate,-0.11416945580827367,0.18384870732590503,-0.016922291774716533,0.22204015794775042
guanadrel,-0.0021070898896791575,0.0,0.019219302055092768,-0.19381990039858157
guanethidine,-0.044612571221901445,0.10709469187169099,-0.020231342558362276,0.31847572037773764
halcinonide,-0.08126969159055836,0.10281019409858905,-0.007216968765059358,0.0
halofantrine,-0.015495280610586071,0.0,-0.03191692352162668,0.0
haloperidol,0.0038744015500051733,-0.12073384116024957,-0.05871318468680022,0.0
hesperidin,-0.0331073154513084,0.09343482173897594,0.006336654034596635,-0.24118565495922506
hexachlorophene,0.006397694924596317,0.0,-0.029954031384564712,-0.32653981679463817
histamine,-0.009092438417744908,0.0,0.0035384538337682233,-0.27091929495998335
homochlorcyclizine,0.028594940174622434,-0.07873812373275771,-0.05631819861731079,0.0
homoharringtonine,-0.03780956242447069,0.071379514023791,0.05303072839948047,-0.14553118995065115
honokiol,0.011756346418272548,-0.1022091234583276,0.04576809016940258,0.0
hydrocortisone,-0.024242828712479222,0.0,0.010299039055010051,-0.20253403423552027
hydroflumethiazide,-0.0963179488810143,0.1713192453120471,-0.006797369192484841,-0.28565590268395735
hydroxyurea,-0.048225170225015254,0.0,-0.015768066236905395,0.26310699579646735
hymecromone,0.005930328357586643,0.13749325044147678,0.0021215424054039393,-0.15731980485078062
hypericin,-0.0734121877091991,0.17004572992491102,-0.02834079040447942,0.0
ibrutinib,0.02031768662904054,0.0,-0.005994335107434675,0.0
ibudilast,-0.08978756174445066,0.16511655112463033,-0.0060165750874561,0.0
ibuprofen,-0.052538149850883405,0.1333962372833903,-0.011549594056120997,-0.320132968611904
ibutamoren,-0.05530861018027227,0.12931080027855585,-0.012518054809299297,0.0
ibutilide,-0.03297158243059721,0.07883567733460961,0.028128874778075238,0.17404519124148765
idalopirdine,-0.017919254947495494,0.0,-0.015974695339087398,0.0
idasanutlin,-0.04194410154926955,0.0,0.01939094320617996,0.19411704472870073
idebenone,-0.05304458524894021,0.09964748746491486,-0.05827073771741612,-0.21525477518228311
idelalisib,-0.01737633447677756,0.07823456548893917,0.04921741004477265,0.14923719930895693
idoxuridin,-0.017617937699278642,0.0,0.012749173135478527,0.0
ifenprodil,-0.004742528292608457,0.0,-0.008982935923335057,0.0
ifosfamide,0.00033321518536795665,-0.09512471135258321,0.013266912258407633,0.0
iguratimod,-0.017312350871224787,0.0,-0.07763304442952097,-0.14345622390854618
ilomastat,-0.040537711820670494,0.08548701685969191,-0.044659099697708954,0.25560605187166835
imatinib,-0.06187143221084812,0.1009000124170071,-0.0009949794205110912,-0.24183134710596982
imexon,-0.047685781419006215,0.11094173381698039,-0.0044010657502284,-0.1743827283776315
